1.4277,1.5287,1.5259,1.5354,1.4701,2.1393,1.7847,1.8531,1.4648,1.8682,1.8192,1.4883,1.4888,1.439,1.8844,1.8658,1.4928,1.979,1.8865,1.6007,1.8984,1.8042,1.7984,1.7914,1.5084,1.5179,1.5043,1.8181,1.7761,1.4594,1.8035,1.7634,1.4475,1.8372,1.5001,1.4677,1.4791,1.7907,1.8424,0.12761,1.5223,1.4636,1.4952,1.7858,1.7672,1.8232,1.4765,1.4582,2.4669,1.4112,1.8407,1.5062,1.9108,1.4406,1.4724,2.1237,1.7872,1.4847,1.4655,1.7663
0.86373,0.72102,0.81297,0.90149,0.86045,0.63486,1.2681,1.2225,1.0119,0.94541,0.79581,1.0352,0.78355,0.77758,1.0915,1.1847,0.69541,0.89349,1.0698,1.0974,0.93422,0.82713,0.64497,0.98493,0.71783,1.0429,0.70665,1.246,1.1434,0.84717,0.66721,0.95269,0.94536,0.64884,0.70805,1.0916,0.83816,1.0991,1.2928,0.24841,0.7211,0.76926,0.73582,0.89602,1.0958,1.3703,0.53998,1.054,1.0436,0.46081,0.71129,0.70393,1.2202,0.84375,0.77501,0.61589,0.91251,0.82864,0.79558,0.64019
0.39194,0.39133,0.40858,0.45852,0.40706,0.63486,0.63977,0.55783,0.50656,0.46684,0.60047,0.50064,0.39319,0.42058,0.51774,0.57175,0.37979,0.47994,0.59767,0.50296,0.48561,0.4468,0.64497,0.52092,0.38972,0.43955,0.3753,0.61917,0.5604,0.52774,0.66721,0.48875,0.4229,0.64884,0.37004,0.49396,0.4335,0.50471,0.47398,0.51906,0.40891,0.40052,0.38072,0.439,0.57171,0.5131,0.53998,0.48574,0.47809,0.46081,0.71129,0.36488,0.61588,0.40741,0.36721,0.61589,0.48853,0.39112,0.39822,0.64019
0.20461,0.35219,0.30859,0.23841,0.201,0.41231,0.36161,0.32918,0.22418,0.36442,0.54235,0.17712,0.22492,0.23114,0.35458,0.27842,0.20281,0.23369,0.24921,0.21766,0.37269,0.20675,0.59274,0.55918,0.35253,0.20427,0.17781,0.24556,0.21586,0.22864,0.58735,0.19273,0.2028,0.52812,0.31045,0.20097,0.24484,0.23196,0.23606,1.5649,0.25202,0.27036,0.16269,0.18979,0.31323,0.24598,0.42766,0.20183,0.32395,0.37612,0.44006,0.31154,0.26854,0.25794,0.25692,0.48175,0.34243,0.29777,0.29905,0.55792
0.11127,0.15435,0.12944,0.14231,0.12629,0.29605,0.17114,0.12405,0.12625,0.15219,0.3413,0.10699,0.12488,0.13782,0.14185,0.17202,0.11518,0.23369,0.1665,0.13165,0.16114,0.20675,0.20059,0.5285,0.19022,0.13329,0.17781,0.15142,0.14748,0.10772,0.20678,0.19273,0.13167,0.208,0.17325,0.14507,0.13399,0.12917,0.13445,2.4563,0.18376,0.13808,0.16269,0.18979,0.19227,0.16679,0.19188,0.13556,0.16965,0.15482,0.2565,0.12708,0.14865,0.13494,0.14267,0.19122,0.15749,0.1894,0.14685,0.23316
0.14026,0.12203,0.12803,0.15032,0.13829,0.4582,0.21401,0.095964,0.075332,0.10751,0.16214,0.12215,0.1122,0.1622,0.095192,0.13735,0.099881,0.22022,0.19263,0.16092,0.12181,0.19978,0.13226,0.79748,0.17852,0.15099,0.16929,0.16378,0.19433,0.069804,0.15664,0.18135,0.16192,0.13236,0.1359,0.11769,0.13188,0.1532,0.11168,1.2195,0.22031,0.11047,0.1581,0.17258,0.10299,0.13711,0.14956,0.11508,0.12077,0.10051,0.22325,0.099366,0.10484,0.1159,0.08785,0.1378,0.095517,0.2391,0.10644,0.11725
0.20654,0.10535,0.22289,0.23281,0.16608,0.57972,0.46274,0.10618,0.075332,0.11056,0.18771,0.1438,0.14013,0.17915,0.11501,0.1655,0.084721,0.23732,0.22302,0.21482,0.13664,0.21309,0.15493,1.5541,0.18762,0.24188,0.14832,0.20065,0.31495,0.078117,0.20415,0.17096,0.16837,0.12529,0.22943,0.17143,0.11971,0.13289,0.10967,0.79946,0.32877,0.18243,0.16189,0.15353,0.14417,0.19393,0.23868,0.16871,0.088546,0.078837,0.23059,0.12389,0.10484,0.19741,0.08226,0.25694,0.09373,0.26674,0.19483,0.10155
0.2833,0.10535,0.361,0.26007,0.18047,0.8657,0.56237,0.14663,0.22948,0.17233,0.47996,0.17086,0.17164,0.2981,0.19225,0.44577,0.1527,0.29534,0.29273,0.26341,0.19549,0.34546,0.20232,3.3554,0.18762,0.30281,0.21448,0.41085,0.35679,0.19188,0.30571,0.25218,0.32564,0.189,0.38646,0.30413,0.11971,0.17444,0.15928,1.0198,0.65949,0.18988,0.19598,0.20105,0.26477,0.4926,0.4209,0.50481,0.13238,0.11388,0.31639,0.17696,0.16206,0.39048,0.13335,0.41862,0.1358,0.49001,0.20009,0.12685
0.53649,0.32187,0.59464,0.47907,0.31944,1.7327,1.3337,0.2581,0.48438,0.40324,0.58474,0.31834,0.29621,0.54271,0.19978,0.66681,0.16203,0.50968,0.51199,0.48345,0.30658,0.65143,0.52665,1.3965,0.66782,0.60668,0.46762,0.53966,0.35679,0.20147,0.76341,0.39726,0.55127,0.43601,0.63167,0.56511,0.44242,0.4586,0.27545,1.1479,0.90265,0.18988,0.35625,0.3715,0.45618,0.62985,0.67791,0.67107,0.19586,0.18024,0.55302,0.43791,0.27889,0.50757,0.40824,0.61331,0.38807,0.85053,0.20009,0.18377
1.4867,0.72047,1.1235,0.83698,0.61787,3.7511,3.0169,0.52572,0.65639,0.58898,1.2499,0.57072,0.52882,0.82826,0.19978,1.382,0.29892,0.82389,1.6549,0.85681,0.54194,1.6217,0.76493,0.94405,1.5532,0.96221,0.59584,1.0158,1.5227,0.20147,1.4884,0.65047,1.1446,0.54721,1.3244,0.92764,0.61909,0.60402,0.50906,1.8747,0.90265,0.56562,0.59407,0.65248,1.3638,1.4794,1.3399,1.2707,0.19586,0.34107,1.6089,0.55525,0.58934,0.99559,0.54141,1.2575,0.59392,0.85053,0.51646,0.33885
2.9937,1.3987,3.1433,0.83698,1.2828,3.6695,1.1771,0.78537,1.2731,1.2862,2.9272,1.0908,1.0008,0.82826,0.55544,3.0034,0.63953,0.91121,2.9987,0.85681,0.96676,2.9762,1.9289,1.0054,3.1018,0.96221,1.296,3.2623,2.9111,0.57998,2.9839,1.271,3.0337,1.2195,2.9406,0.92764,1.3675,1.3868,1.0514,4.0449,2.9119,1.3976,1.0845,1.7696,3.0023,2.909,2.9642,2.9022,0.49082,0.62454,3.1058,1.1774,1.0503,3.0765,1.1719,3.1093,1.3342,2.9828,1.2028,0.57804
1.1618,3.1568,1.0865,3.0446,2.914,2.4762,0.60167,0.78537,2.7935,2.9691,1.4799,3.0814,3.1637,2.9428,1.6362,1.2799,1.2283,3.1421,1.2048,2.8905,0.96676,1.6668,3.3725,1.4192,1.0931,2.9613,2.986,1.0181,1.3234,1.0786,1.2456,2.8611,1.2413,3.0914,0.87359,2.8665,2.927,2.9241,3.131,3.7171,1.3298,2.9007,3.0899,2.8904,1.2904,1.4675,1.4663,1.6036,1.0057,1.2141,1.3207,3.0698,3.1221,1.427,2.9863,1.2649,3.0859,1.091,3.0819,1.0981
0.55745,1.0357,0.59363,1.3737,1.3749,0.82374,0.42611,3.0903,1.8107,1.3076,0.57422,0.8328,1.4455,1.2799,2.9329,0.58994,3.0216,1.1988,0.60536,1.661,2.8957,0.52073,3.6332,3.1304,0.55788,1.1973,1.1557,0.5386,0.57244,3.2359,0.56854,1.9029,0.58261,1.1164,0.87359,1.2157,1.245,1.4275,1.4145,1.8433,0.65145,0.90893,1.2351,1.4513,0.55386,0.65319,0.69643,0.71559,1.9047,2.7339,0.60107,1.1253,1.3517,0.3383,0.77634,0.57533,1.115,0.55861,1.4481,3.1777
0.42771,0.55793,0.33814,0.60227,0.61018,0.42014,0.15407,1.0387,0.67445,0.57483,0.38189,0.8328,0.63412,0.57649,1.2105,0.2325,1.1762,0.57987,0.43269,0.67211,1.3384,0.29044,1.5051,0.79469,0.41201,0.66452,0.64418,0.23179,0.37153,1.475,0.39265,0.58628,0.29487,0.58028,0.51242,0.61287,0.63618,0.62066,0.59607,0.96078,0.40165,0.67635,0.58557,0.66515,0.31509,0.42352,0.30181,0.4311,1.354,1.6321,0.38806,0.59802,0.65935,0.3383,0.77634,0.37347,0.55227,0.43499,0.46699,1.1733
0.16615,0.37575,0.20321,0.34271,0.42683,0.30744,0.10125,0.52236,0.41684,0.4484,0.19977,0.57424,0.33277,0.40288,0.68114,0.2325,0.61125,0.46265,0.15752,0.26145,0.7092,0.20967,0.76567,0.79469,0.16564,0.41731,0.29308,0.23179,0.12894,0.55234,0.1738,0.30152,0.17491,0.43267,0.28941,0.49182,0.50448,0.45499,0.15996,0.49248,0.24758,0.70421,0.43295,0.32669,0.15696,0.17297,0.1687,0.16879,0.706,0.54415,0.14458,0.34989,0.32016,0.26029,0.70093,0.18031,0.40151,0.21419,0.2631,0.58509
0.12573,0.1962,0.14224,0.20878,0.29051,0.30358,0.084653,0.42387,0.19287,0.19886,0.13054,0.3274,0.16249,0.1958,0.36572,0.22219,0.47893,0.15774,0.10936,0.15766,0.45101,0.083796,0.56493,0.65082,0.11858,0.2609,0.21248,0.15419,0.078758,0.30281,0.11231,0.24243,0.18943,0.15509,0.19223,0.19378,0.19018,0.13275,0.15996,0.28863,0.12037,0.29252,0.20614,0.18562,0.08901,0.11966,0.11844,0.12267,0.34026,0.405,0.094222,0.20601,0.15597,0.17805,0.25123,0.1456,0.22837,0.098374,0.19594,0.40204
0.152,0.15753,0.13186,0.20595,0.1423,0.26507,0.10018,0.19629,0.16797,0.16182,0.1527,0.21388,0.18694,0.1218,0.26619,0.13644,0.16071,0.12048,0.14657,0.14481,0.2338,0.075506,0.27,0.33791,0.10578,0.25946,0.21399,0.10205,0.094829,0.22865,0.090309,0.15394,0.1112,0.10975,0.14641,0.1569,0.14787,0.13275,0.15403,0.2799,0.13984,0.22135,0.12551,0.20218,0.12926,0.14803,0.11393,0.156,0.31978,0.16088,0.10906,0.17819,0.1011,0.17501,0.18641,0.14126,0.10764,0.096348,0.13696,0.23866
0.23877,0.16101,0.16519,0.17119,0.1423,0.42751,0.14817,0.17498,0.15192,0.22733,0.18011,0.20259,0.2042,0.13095,0.15728,0.13837,0.16071,0.14927,0.19764,0.16032,0.17419,0.11165,0.22205,0.23523,0.13659,0.26544,0.18695,0.13069,0.14983,0.21907,0.11495,0.1302,0.1112,0.14652,0.16059,0.15486,0.16976,0.16414,0.14522,0.25183,0.15678,0.18197,0.17914,0.14241,0.12243,0.20502,0.1493,0.25128,0.41445,0.15136,0.16536,0.31115,0.14349,0.23938,0.16406,0.20755,0.13133,0.13339,0.22661,0.15655
0.61713,0.34318,0.16519,0.24421,0.4204,0.56558,0.14817,0.25329,0.25813,0.2451,0.33235,0.37316,0.2042,0.28396,0.20499,0.28179,0.35782,0.20338,0.25577,0.35276,0.24414,0.2369,0.23141,0.30608,0.34296,0.49223,0.32855,0.21144,0.2732,0.37398,0.29724,0.21024,0.40031,0.23858,0.23867,0.26035,0.25001,0.22091,0.26276,0.45244,0.26873,0.26538,0.35303,0.23576,0.12243,0.26909,0.24309,0.55112,0.73784,0.32032,0.17182,0.5843,0.2705,0.42605,0.25327,0.58757,0.29546,0.22385,0.35444,0.22594
0.70098,0.48027,0.56184,0.48405,0.5405,0.94144,0.39261,0.37821,0.47509,0.2451,0.54862,0.49321,0.61001,0.57213,0.42334,0.35615,0.60415,0.47538,0.25577,0.43352,0.46356,0.49419,0.38899,0.47669,0.5064,0.50923,0.57798,0.44884,0.4111,0.48354,0.43169,0.51259,0.49131,0.4166,0.5653,0.59161,0.60045,0.46015,0.39341,0.53991,0.53644,0.53876,0.53575,0.49152,0.43149,0.26909,0.48288,0.66343,2.3666,0.63649,0.31542,0.64301,0.34382,0.51435,0.59227,1.231,0.38623,0.60312,0.52857,0.51063
0.70098,0.96307,1.263,0.8923,1.0422,2.0277,0.80579,0.87574,0.98914,1.0066,0.54862,0.95241,1.0156,1.323,0.85937,0.66423,1.3306,0.84669,1.0697,0.82515,1.0308,1.0017,0.94454,0.84819,0.97479,0.87939,1.1559,1.0392,0.82755,0.9307,0.89182,1.0464,0.93024,0.94983,1.2617,1.1857,1.1318,1.0905,0.87963,0.53991,1.076,1.098,1.1306,1.0558,0.83784,0.94161,1.2867,0.66343,3.3672,1.3558,1.0884,0.64301,0.63981,0.89753,1.3117,1.9091,0.77951,1.3332,0.96365,1.024
1.8913,1.8258,1.879,1.8342,1.9234,1.8091,1.4907,1.4347,1.7565,1.4684,1.4566,1.7974,1.8653,1.7738,1.4477,1.5244,1.8429,1.5318,1.4848,1.5958,1.5158,1.47,1.438,1.4724,1.8075,1.8737,1.8655,1.4673,1.4439,1.8282,1.4541,1.4754,1.8203,1.4566,1.8441,1.8783,1.8723,1.476,1.4534,1.4376,1.8616,1.8411,1.8604,1.4947,1.4054,1.4908,1.8224,1.7883,2.904,1.926,1.4616,1.7751,1.4467,1.8021,1.8261,1.7449,1.4702,1.801,1.823,1.4553
